"game_name","game_number","ticket_price","overall_odds_1_in","prize_amount","prize_breakdown","n_prizes","approx_odds_1_in","implied_probability","tolerance_pct","raw"
"TRIPLE PAYOUT","1436",3,3.14,6,"£3             MULT2",218975,60,0.0166666666666667,5,"£6                                            £3             MULT2           218,975               60       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,9,"£9 (£3 + £6)",87585,151,0.00662251655629139,5,"£9     £9 (£3 + £6)                                                           87,585               151      +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,10,"£10",175170,75,0.0133333333333333,5,"£10                                            £10                             175,170               75      +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,10,"£5             MULT2",394203,34,0.0294117647058824,5,"£10                                            £5             MULT2          394,203                34       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,15,"£15",43776,301,0.00332225913621262,5,"£15                                            £15                              43,776             301       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,20,"£20",43853,300,0.00333333333333333,5,"£20                                             £20                             43,853             300        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,20,"£10 (£5 x 2)                                          MULT2",43732,301,0.00332225913621262,5,"£20      £10 (£5 x 2)                                          MULT2             43,732             301       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£50",2082,6311,0.00015845349389954,5,"£50                                             £50                               2,082           6,311       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£30 (£10 + £20)      £5 AUTOWIN        £15",4142,3173,0.000315159155373464,5,"£50      £30 (£10 + £20)      £5 AUTOWIN        £15                                4,142          3,173       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£10 (£5 x 2)                           £15            MULT2",2071,6345,0.000157604412923562,5,"£50      £10 (£5 x 2)                           £15            MULT2              2,071          6,345        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£30 (£15 x 2)                          £20",2610,5034,0.000198649185538339,5,"£50      £30 (£15 x 2)                          £20                               2,610          5,034        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£10            MULT5",2091,6284,0.000159134309357097,5,"£50                                             £10            MULT5              2,091          6,284        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£25 (£10 + £15)      £5 AUTOWIN        £20",4175,3147,0.000317762948840165,5,"£50      £25 (£10 + £15)      £5 AUTOWIN        £20                                4,175          3,147       +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,50,"£5             MULT10",2077,6326,0.000158077774264938,5,"£50                                             £5             MULT10             2,077          6,326        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,100,"£100 (£50 x 2)",317,41447,2.41271985909716e-05,5,"£100      £100 (£50 x 2)                                                              317        41,447        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,100,"£100",311,42246,2.36708800833215e-05,5,"£100                                             £100                                 311       42,246         +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,100,"£35 (£15 + £20)      £5 AUTOWIN        £10            MULT2",316,41578,2.40511809129828e-05,5,"£100      £35 (£15 + £20)      £5 AUTOWIN        £10            MULT2                 316        41,578        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,100,"£10 (£5 x 2)                                          MULT10",305,43078,2.32137053716514e-05,5,"£100      £10 (£5 x 2)                                          MULT10               305        43,078         +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,100,"£50            MULT2",314,41843,2.38988600243768e-05,5,"£100                                             £50            MULT2                 314        41,843        +/- 5.00%"
"TRIPLE PAYOUT","1436",3,3.14,500,"£500",66,199069,5.02338385183027e-06,11.78,"£500                                             £500                                  66      199,069         +/- 11.78%"
"TRIPLE PAYOUT","1436",3,3.14,500,"£100 (£50 x 2)                                        MULT5",67,196098,5.09949107079113e-06,11.78,"£500      £100 (£50 x 2)                                        MULT5                  67      196,098         +/- 11.78%"
"TRIPLE PAYOUT","1436",3,3.14,500,"£30 (£10 + £20)      £5 AUTOWIN        £15            MULT10",65,202131,4.94728666063098e-06,11.78,"£500      £30 (£10 + £20)      £5 AUTOWIN        £15            MULT10                 65       202,131        +/- 11.78%"
"TRIPLE PAYOUT","1436",3,3.14,500,"£100           MULT5",72,182480,5.48005260850504e-06,10.8,"£500                                             £100           MULT5                  72      182,480        +/- 10.80%"
"TRIPLE PAYOUT","1436",3,3.14,500,"£50            MULT10",40,328463,3.04448294023984e-06,14.89,"£500                                             £50            MULT10                 40      328,463        +/- 14.89%"
"TRIPLE PAYOUT","1436",3,3.14,1000,"£1,000",5,2627700,3.80560946835636e-07,36.55,"£1,000                                             £1,000                                 5    2,627,700        +/- 36.55%"
"TRIPLE PAYOUT","1436",3,3.14,1000,"£100 (£50 x 2)                                        MULT10",5,2627700,3.80560946835636e-07,36.55,"£1,000      £100 (£50 x 2)                                        MULT10                  5    2,627,700        +/- 36.55%"
"TRIPLE PAYOUT","1436",3,3.14,10000,"£1,000 (£500 x 2)                                     MULT10",2,6569250,1.52224378734254e-07,36.55,"£10,000       £1,000 (£500 x 2)                                     MULT10                2     6,569,250         +/- 36.55%"
"TRIPLE PAYOUT","1436",3,3.14,3e+05,"£300,000",4,3284625,3.04448757468509e-07,36.55,"£300,000                                              £300,000                             4     3,284,625         +/- 36.55%"
"WINNING 7s","1473",2,3.37,2,"£2",1735396,9,0.111111111111111,5,"£2 £2                                                    1,735,396                    9        +/- 5.00%"
"WINNING 7s","1473",2,3.37,4,"£4",991837,15,0.0666666666666667,5,"£4 £4                                                      991,837                   15        +/- 5.00%"
"WINNING 7s","1473",2,3.37,4,"£2 x 2",991660,15,0.0666666666666667,5,"£4 £2 x 2                                                  991,660                   15        +/- 5.00%"
"WINNING 7s","1473",2,3.37,10,"£10",198313,76,0.0131578947368421,5,"£10 £10                                                      198,313                  76        +/- 5.00%"
"WINNING 7s","1473",2,3.37,10,"£2 x 5",223166,67,0.0149253731343284,5,"£10 £2 x 5                                                  223,166                   67        +/- 5.00%"
"WINNING 7s","1473",2,3.37,10,"£2 + (£4 x 2)",223077,67,0.0149253731343284,5,"£10 £2 + (£4 x 2)                                           223,077                   67        +/- 5.00%"
"WINNING 7s","1473",2,3.37,20,"£20",24796,600,0.00166666666666667,5,"£20 £20                                                        24,796                600         +/- 5.00%"
"WINNING 7s","1473",2,3.37,20,"(£2 x 4) + (£4 x 3)",24821,600,0.00166666666666667,5,"£20 (£2 x 4) + (£4 x 3)                                        24,821                600         +/- 5.00%"
"WINNING 7s","1473",2,3.37,40,"£40",952,15626,6.39959042621272e-05,5,"£40 £40                                                           952              15,626        +/- 5.00%"
"WINNING 7s","1473",2,3.37,40,"(£2 x 3) + £4 + (£10 x 3)",1181,12596,7.93902826294062e-05,5,"£40 (£2 x 3) + £4 + (£10 x 3)                                    1,181             12,596        +/- 5.00%"
"WINNING 7s","1473",2,3.37,40,"£2 + (£4 x 2) + £10 + £20",1183,12575,7.95228628230616e-05,5,"£40 £2 + (£4 x 2) + £10 + £20                                    1,183             12,575        +/- 5.00%"
"WINNING 7s","1473",2,3.37,40,"£20 x 2",942,15792,6.3323201621074e-05,5,"£40 £20 x 2                                                       942              15,792        +/- 5.00%"
"WINNING 7s","1473",2,3.37,100,"£100",122,121933,8.2012252630543e-06,8.91,"£100 £100                                                           122            121,933         +/- 8.91%"
"WINNING 7s","1473",2,3.37,100,"(£10 x 4) + (£20 x 3)",239,62242,1.60663217762925e-05,6.12,"£100 (£10 x 4) + (£20 x 3)                                         239              62,242         +/- 6.12%"
"WINNING 7s","1473",2,3.37,100,"(£10 x 2) + (£20 x 2) + £40",119,125007,7.9995520250866e-06,8.91,"£100 (£10 x 2) + (£20 x 2) + £40                                    119           125,007          +/- 8.91%"
"WINNING 7s","1473",2,3.37,1000,"£1,000",4,3718950,2.6889310154748e-07,36.55,"£1,000 £1,000                                                           4         3,718,950        +/- 36.55%"
"WINNING 7s","1473",2,3.37,70000,"£70,000",4,3718950,2.6889310154748e-07,36.55,"£70,000 £70,000                                                          4         3,718,950        +/- 36.55%"
"DEAL OR NO DEAL","1494",5,3.49,5,"£5",2236788,10,0.1,5,"£5    £5                                                    2,236,788                     10                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,10,"£10",338904,60,0.0166666666666667,5,"£10    £10                                                    338,904                      60                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,10,"£10 BONUS",406736,50,0.02,5,"£10    £10 BONUS                                               406,736                     50                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,10,"£5 MULT2",745597,28,0.0357142857142857,5,"£10    £5 MULT2                                                 745,597                    28                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,10,"£5 x 2",542182,38,0.0263157894736842,5,"£10    £5 x 2                                                   542,182                    38                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,15,"£15",135624,150,0.00666666666666667,5,"£15    £15                                                      135,624                   150                +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,15,"£5 + £10 BONUS",338903,60,0.0166666666666667,5,"£15     £5 + £10 BONUS                                         338,903                 60            +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,20,"£20",67833,300,0.00333333333333333,5,"£20      £20                                                      67,833              300             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,20,"£20 BONUS",67791,300,0.00333333333333333,5,"£20      £20 BONUS                                                 67,791             300             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,20,"£10 MULT2",67798,300,0.00333333333333333,5,"£20      £10 MULT2                                                67,798              300             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,20,"£5 MULT2 + £10 BONUS",135481,151,0.00662251655629139,5,"£20      £5 MULT2 + £10 BONUS                                    135,481               151            +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£50",20993,969,0.00103199174406605,5,"£50      £50                                                      20,993              969             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£50 BONUS",22570,901,0.00110987791342952,5,"£50      £50 BONUS                                                22,570              901             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£5 MULT10",32237,631,0.00158478605388273,5,"£50      £5 MULT10                                                32,237               631            +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£10 MULT2 + £10 BONUS + £20 BONUS",37146,548,0.00182481751824818,5,"£50      £10 MULT2 + £10 BONUS + £20 BONUS                         37,146             548             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£5 x 10",41950,485,0.00206185567010309,5,"£50      £5 x 10                                                  41,950              485             +/- 5.00%"
"DEAL OR NO DEAL","1494",5,3.49,50,"£10 + (£15 x 2) + £10 BONUS",29032,701,0.0014265335235378,5,"£50      £10 + (£15 x 2) + £10 BONUS                              29,032               701            +/- 5.00%"
